compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
CNEKWCSJAXATCC-LQFNOIFHNA-N,CHEMBL101981,4322,A,7.08,chembl20,106763,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=CC=C1CN(CC)CC)C)(C2=CC=C(C=C2)OC)(=O)=O,CCN(CC)Cc1cccc(C(O)=NO)c1N(C)S(=O)(=O)c1ccc(OC)cc1,7.08,,0.0,0
OGDMRINQXHOSNB-UHFFFAOYNA-N,CHEMBL1784342,4322,A,5.34,chembl20,751102,9606,MMP13,2676,S(=O)(=O)(N1CCC(CS(N2CCC(CC2)CCC3=C(ON=C3C)C)(=O)=O)(N(O)C=O)CC1)C,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(S(C)(=O)=O)CC2)CC1,5.34,,0.0,0
CQGUKDZSAPDCJL-DVIAZDKANA-N,CHEMBL176832,4322,A,7.11,chembl20,106485,9606,MMP13,2676,C1(C(C(=O)NC(N1)=O)(C2=CC=C(OC3=CC=CC=C3)C=C2)CCCCCC)=O,CCCCCCC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,7.11,,0.0,0
FKICHBNUXJBKPB-XBTAAFKLNA-N,44389552,4322,A,9.02228,pubchem,238414,9606,MMP13,2676,ClC1=CC=C(OC2=CC=C(N3C4(CCC3=O)C(=O)NC(=O)NC4=O)C=C2)C=C1,O=C1NC(=O)C2(CCC(=O)N2c2ccc(Oc3ccc(Cl)cc3)cc2)C(=O)N1,9.02228,,0.0,0
CYBDDZKSRZPTQR-GAJRFISSNA-N,CHEMBL356011,4322,A,9.4,chembl20,106475,9606,MMP13,2676,S(N1[C@@H](C(O)=NO)CC(C1)=C)(C2=CC=C(OC3=CC=CC=C3)C=C2)(=O)=O,C=C1C[C@H](C(O)=NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1,9.4,,0.0,0
FSVPEOOPDJVOOW-LELJVTLKNA-N,CHEMBL1083322,4322,A,7.95,chembl20,634107,9606,MMP13,2676,C1(S(C=2C=CC(N3CCC(CC3)C=4C=CC=CC4O)=CC2)(=O)=O)(C(=NO)O)CCOCC1,O=S(=O)(c1ccc(N2CCC(c3ccccc3O)CC2)cc1)C1(C(O)=NO)CCOCC1,7.95,,0.0,0
CIPRRERRNXDHQR-LQFNOIFHNA-N,24860423,4322,A,5.68298,pubchem,300534,9606,MMP13,2676,S(=O)(=O)(N1CCC(CC1)(CS(=O)(=O)C=2C=CC(NCC#CC)=CC2)C(O)=NO)C(C)C,CC#CCNc1ccc(S(=O)(=O)CC2(C(O)=NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,5.68298,,0.0,0
UDYKJHQVNSKFHV-HXTKINSTNA-N,CHEMBL91124,4322,A,9.52,chembl20,106599,9606,MMP13,2676,S(CC(C(O)=NO)(NCC1=CC=CC=C1)C)(C=2C=CC(OC=3C=CC=CC3)=CC2)(=O)=O,CC(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)(NCc1ccccc1)C(O)=NO,9.52,,0.0,0
CWVWYGJTCDBSIW-LQFNOIFHNA-N,CHEMBL77176,4322,A,8.7,chembl20,106632,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OC)(=O)=O)(C(O)=NO)CCN(CC1)CC3=CC=C(C=C3)C,COc1ccc(S(=O)(=O)C2(C(O)=NO)CCN(Cc3ccc(C)cc3)CC2)cc1,8.7,,0.0,0
CSVWGAZPMRHMHB-MPIMZMORNA-N,23506747,4322,A,6.36351,pubchem,109400,9606,MMP13,2676,BrC=1C=C(C(N(S(=O)(=O)C2=CC=C(OC(C)C#C)C=C2)C)=C(C1)C(O)=NO)C,C#CC(C)Oc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(O)=NO)cc1,6.36351,,0.0,0
GHZXWVPNZMUKBT-WYAKWROONA-N,CHEMBL206144,4322,A,7.07,chembl20,339181,9606,MMP13,2676,C=1C=C(C=CC1S(N2[C@@H](C(O)=NO)C(SCC2)(C)C)(=O)=O)OCC#CCCCO,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCCCO)cc2)[C@H]1C(O)=NO,7.07,,0.0,0
GTZIJWRUYJNVLH-PDJAEHLQNA-N,CHEMBL248916,4322,A,7.93,chembl20,458357,9606,MMP13,2676,C1(NC(=O)NC(C12N(C=3C=NC(=CC3)OC4=CC=C(C=C4)F)C(CCC2)=O)=O)=O,O=C1NC(=O)C2(CCCC(=O)N2c2ccc(Oc3ccc(F)cc3)nc2)C(=O)N1,7.93,,0.0,0
NCROEDXPKVIJMH-GEFSFXNUNA-N,CHEMBL2409698,4322,A,7.54,chembl20,973501,9606,MMP13,2676,O=S(=O)(N1CCC(OC=2C=CC(=CC2)F)CC1)C[C@@]3(C(NC(N3)=O)=O)C,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(F)cc3)CC2)NC(=O)NC1=O,7.54,,0.0,0
LGHHCGQENBRXEW-LQFNOIFHNA-N,CHEMBL330078,4322,A,5.7,chembl20,106604,9606,MMP13,2676,S(N1CC(OC2=CC=C(C(F)(F)F)C=C2)CC1)(C3=C(C(O)=NO)C=CC=C3)(=O)=O,O=S(=O)(c1ccccc1C(O)=NO)N1CCC(Oc2ccc(C(F)(F)F)cc2)C1,5.7,,0.0,0
KLYIBVBIKFMTRO-LQFNOIFHNA-N,CHEMBL76856,4322,A,8.7,chembl20,106632,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OC)(=O)=O)(C(O)=NO)CCN(CC1)CC3=CC=C(C=C3)OC,COc1ccc(CN2CCC(C(O)=NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,8.7,,0.0,0
KOKCTGWRLDNNGZ-LQFNOIFHNA-N,44391376,4322,A,6.82391,pubchem,241033,9606,MMP13,2676,ClC=1C(OC2=CC=C(OC3(CCOCC)C(=O)C(N)C(=O)NC3=O)C=C2)=CC=CC1,CCOCCC1(Oc2ccc(Oc3ccccc3Cl)cc2)C(=O)NC(=O)C(N)C1=O,6.82391,,0.0,0
MDWFJTBWOFNAQX-QAOFEZSFNA-N,10570702,4322,A,8.22185,pubchem,109383,9606,MMP13,2676,S(=O)(=O)(N[C@@H](C(C)C)C(=O)O)C1=CC=C(C=C1)C2=CC=C(OC)C=C2,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,8.22185,,0.0,0
MEDAEECOIUAMSO-GAJRFISSNA-N,CHEMBL326369,4322,A,9.43,chembl20,106600,9606,MMP13,2676,S(N[C@]1(C(O)=NO)CCOC1)(C2=CC=C(OC=3C=CC(=CC3)Cl)C=C2)(=O)=O,O=S(=O)(N[C@]1(C(O)=NO)CCOC1)c1ccc(Oc2ccc(Cl)cc2)cc1,9.43,,0.0,0
MEDAEECOIUAMSO-PHMBMTPDNA-N,CHEMBL324806,4322,A,9.03,chembl20,106600,9606,MMP13,2676,S(N[C@@]1(C(O)=NO)CCOC1)(C2=CC=C(OC=3C=CC(=CC3)Cl)C=C2)(=O)=O,O=S(=O)(N[C@@]1(C(O)=NO)CCOC1)c1ccc(Oc2ccc(Cl)cc2)cc1,9.03,,0.0,0
LSURBVCXYPJWOW-GAJRFISSNA-N,CHEMBL1916838,4322,A,8.74,chembl20,788431,9606,MMP13,2676,O=S(=O)(N([C@H](C(C)C)C(O)=NO)CCC(C)C)C=1C=CC2=C(C1)C=CS2,CC(C)CCN([C@@H](C(O)=NO)C(C)C)S(=O)(=O)c1ccc2sccc2c1,8.74,,0.0,0
LULDMUCKTFCMAU-PDJAEHLQNA-N,CHEMBL446939,4322,A,8.7,chembl20,305127,9606,MMP13,2676,C1(C(NC(NC1=O)=O)=O)(OC2=CC=C(OC3=CC=C(C=C3)F)C=C2)CCCC,CCCCC1(Oc2ccc(Oc3ccc(F)cc3)cc2)C(=O)NC(=O)NC1=O,8.7,,0.0,0
MAJSFOHOAJKAAJ-FWQLLAKLNA-N,CHEMBL279785,4322,A,8.92,chembl20,106639,9606,MMP13,2676,N(C([C@@H](C(C(=NO)O)=O)CC(C)C)O)[C@@H](C(C)(C)C)C(=O)NC,CNC(=O)[C@@H](NC(O)[C@H](CC(C)C)C(=O)C(O)=NO)C(C)(C)C,8.92,,0.0,0
KASLMAICRUMQME-LQFNOIFHNA-N,CHEMBL310057,4322,A,8.05,chembl20,106632,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OC)(=O)=O)(C(O)=NO)CCN(CC1)CCC3=CC=CC=C3,COc1ccc(S(=O)(=O)C2(C(O)=NO)CCN(CCc3ccccc3)CC2)cc1,8.05,,0.0,0
KCKFHONGIZWYTN-LNNLXFCONA-N,CHEMBL316978,4322,A,7.85,chembl20,106474,9606,MMP13,2676,S(N(C(C(O)=NO)CCSCC=1C=CC=CC1)CC(C)C)(C=2C=CC(=CC2)Br)(=O)=O,CC(C)CN(C(CCSCc1ccccc1)C(O)=NO)S(=O)(=O)c1ccc(Br)cc1,7.85,,0.0,0
RRETZYBLLSHELY-ZIMDTWQLNA-N,CHEMBL342248,4322,A,8.37,chembl20,106469,9606,MMP13,2676,S(N1[C@H](C(C)(C)S(CC1)(=O)=O)C(O)=NO)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CCS(=O)(=O)C(C)(C)[C@@H]2C(O)=NO)cc1,8.37,,0.0,0
MDOGBVLWCBWUMC-LNNLXFCONA-N,CHEMBL18649,4322,A,6.45,chembl20,106622,9606,MMP13,2676,S(N(C=1C(C(O)=NO)=CC(=CC1C)Br)C)(C2=CC=C(C=C2)OCC#CCCC)(=O)=O,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(O)=NO)cc1,6.45,,0.0,0
ROSNVSQTEGHUKU-QWOVJGMINA-N,CHEMBL440498,4322,A,9.55,chembl20,500964,9606,MMP13,2676,C1=C(C=CC(=C1)OC2=CC=C(C=C2)S(=O)(=O)CC3(CCOCC3)C(=NO)O)Cl,O=S(=O)(CC1(C(O)=NO)CCOCC1)c1ccc(Oc2ccc(Cl)cc2)cc1,9.55,,0.0,0
CBEZXYHTYKUDTE-LELJVTLKNA-N,CHEMBL400430,4322,A,5.61,chembl20,448560,9606,MMP13,2676,C1CN(CCC1(C(O)=NO)CS(C=2C=CC(=CC2)NCC#CC)(=O)=O)C(=O)C(C)CC,CC#CCNc1ccc(S(=O)(=O)CC2(C(O)=NO)CCN(C(=O)C(C)CC)CC2)cc1,5.61,,0.0,0
ILNPRELUGQHUMU-LNNLXFCONA-N,CHEMBL11005,4322,A,6.06,chembl20,106481,9606,MMP13,2676,S(NC(C(O)=O)CC#CCN1CCOCC1)(C2=CC=C(C=C2)C3=CC=CC=C3)(=O)=O,O=C(O)C(CC#CCN1CCOCC1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,6.06,,0.0,0
NVAYQDCPVGCOHV-AYZLTACONA-N,9998685,4322,A,8.52288,pubchem,109389,9606,MMP13,2676,S1(=O)(=O)N([C@H](CCC1)C(O)=NO)CC2=CC=C(C=C2)C=3C=CN=CC3,O=S1(=O)CCC[C@H](C(O)=NO)N1Cc1ccc(-c2ccncc2)cc1,8.52288,,0.0,0
ILDOICSWRSOHSV-QWOVJGMINA-N,CHEMBL116237,4322,A,8.82,chembl20,106600,9606,MMP13,2676,S(NC1(C(O)=NO)CCOCC1)(C2=CC=C(OC=3C=C(Cl)C=CN3)C=C2)(=O)=O,O=S(=O)(NC1(C(O)=NO)CCOCC1)c1ccc(Oc2cc(Cl)ccn2)cc1,8.82,,0.0,0
ICCZTDHQUXGJEO-LQFNOIFHNA-N,CHEMBL183146,4322,A,8.51,chembl20,305127,9606,MMP13,2676,C1(C(C(N)C(NC1=O)=O)=O)(OC=2C=CC(OC=3C(F)=CC=CC3)=CC2)CCOCC,CCOCCC1(Oc2ccc(Oc3ccccc3F)cc2)C(=O)NC(=O)C(N)C1=O,8.51,,0.0,0
HVWRJWLBELGFOQ-UHFFFAOYNA-N,10216178,4322,A,8.21325,pubchem,317511,9606,MMP13,2676,FC1=CC(CN2C(=O)C=3C(N=C2)=CC=C(C3)C#CCC4=CC=CC=C4)=CC(F)=C1O,O=c1c2cc(C#CCc3ccccc3)ccc2ncn1Cc1cc(F)c(O)c(F)c1,8.21325,,0.0,0
HYZDHISHDZBYBQ-LQFNOIFHNA-N,CHEMBL309416,4322,A,8.7,chembl20,106632,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OC)(=O)=O)(C(O)=NO)CCN(CC1)CC=3C=CC(=CC3)F,COc1ccc(S(=O)(=O)C2(C(O)=NO)CCN(Cc3ccc(F)cc3)CC2)cc1,8.7,,0.0,0
HYDHEJPXRHGPLP-LQFNOIFHNA-N,CHEMBL182344,4322,A,7.28,chembl20,305127,9606,MMP13,2676,C1(C(C(N)C(NC1=O)=O)=O)(OC=2C=CC(OC=3C=C(Cl)C=CC3)=CC2)CCOCC,CCOCCC1(Oc2ccc(Oc3cccc(Cl)c3)cc2)C(=O)NC(=O)C(N)C1=O,7.28,,0.0,0
JGDVFBCMNUSQQW-MPIMZMORNA-N,CHEMBL80378,4322,A,7.05,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CCC(C)C)CC1=CN=CC=C1)(C2=CC=C(C=C2)OC)(=O)=O,COc1ccc(S(=O)(=O)C(CCC(C)C)(Cc2cccnc2)C(O)=NO)cc1,7.05,,0.0,0
JGHZXBJPZQXVAB-MMUJGNLUNA-N,CHEMBL139884,4322,A,8.64,chembl20,106469,9606,MMP13,2676,S(N1[C@@H](C(O)=NO)C(SCCC1)(C)C)(C2=CC=C(C=C2)OCCCC)(=O)=O,CCCCOc1ccc(S(=O)(=O)N2CCCSC(C)(C)[C@@H]2C(O)=NO)cc1,8.64,,0.0,0
IQNGGJYKFADFHE-KYRKSFJRNA-N,CHEMBL3085155,4322,A,7.37,chembl20,106627,9606,MMP13,2676,S([C@@](C(O)=NO)(CC1=CN=CC=C1)CCCCCCCC)(C2=CC=C(C=C2)OC)(=O)=O,CCCCCCCC[C@@](Cc1cccnc1)(C(O)=NO)S(=O)(=O)c1ccc(OC)cc1,7.37,,0.0,0
JMJKKHVSMQBPSU-QWOVJGMINA-N,9868515,4322,A,7.284,pubchem,109411,9606,MMP13,2676,BrC=1C=C(C(N(S(=O)(=O)C2=CC=C(OCC#C)C=C2)C)=C(C1)C(O)=NO)C,C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(O)=NO)cc1,7.284,,0.0,0
JJJRXRDMRIXVGQ-HXTKINSTNA-N,CHEMBL282004,4322,A,6.08,chembl20,106643,9606,MMP13,2676,C=1(N(C=C(N1)C(O)NO)CC2=CC=C(OC=3C=4C(=CC=CC4)C=CC3)C=C2)O,ONC(O)c1cn(Cc2ccc(Oc3cccc4ccccc34)cc2)c(O)n1,6.08,,0.0,0
JJSAEDOMTCNEQL-GHIQRBPXNA-N,CHEMBL2111753,4322,A,9.46,chembl20,106600,9606,MMP13,2676,S(N[C@@]1(C(O)=NO)COCCC1)(C2=CC=C(OC=3C=CC(=CC3)Cl)C=C2)(=O)=O,O=S(=O)(N[C@]1(C(O)=NO)CCCOC1)c1ccc(Oc2ccc(Cl)cc2)cc1,9.46,,0.0,0
JJTWETADXAELLS-PKSOQXRJNA-N,CHEMBL109806,4322,A,6.74,chembl20,106610,9606,MMP13,2676,S(NC(C(NC1=NN=C(CS1)C2=CC=C(C=C2)Cl)=O)(C)C)(=O)(=O)C=3C=CC=CC3,CC(C)(NS(=O)(=O)c1ccccc1)C(=O)NC1=NN=C(c2ccc(Cl)cc2)CS1,6.74,,0.0,0
JKWGAOMOBSWCRX-LSGAJDQKNA-N,CHEMBL1940300,4322,A,6.2,chembl20,798828,9606,MMP13,2676,N12CCC(CC1)[C@](C#CC3=CC=C(C=C3)OC=4C=CC(=CC4)C(=O)N)(C2)O,NC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,6.2,,0.0,0
JOIDQCSRISGBOH-VGUCUOCSNA-N,CHEMBL235318,4322,N,4.52,chembl20,451368,9606,MMP13,2676,C(=O)(O)[C@@H](C(C)C)N(CC=1C=CC(=NC1)F)S(=O)(=O)C=2C=CC(=CC2)OC,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)O)C(C)C)cc1,4.52,,0.0,0
HNGJUFRXFMRHDQ-PGYIFSQXNA-N,CHEMBL358064,4322,A,9.15,chembl20,106477,9606,MMP13,2676,OS(=O)(C)NC1=CN(C(=C1)C(O)NO)S(=O)(=O)C2=CC=C(C=C2)OCCCC,CCCCOc1ccc(S(=O)(=O)n2cc(N[SH](C)(=O)O)cc2C(O)NO)cc1,9.15,,0.0,0
WCHOGKFWHQMHQW-CIFLUQPANA-N,73292710,4322,A,9.0,pubchem,769891,9606,MMP13,2676,S(=O)(=O)(N([C@H](C(C)C)C(O)=NO)CCN=N#N)C1=CC=C(OCCF)C=C1,CC(C)[C@H](C(O)=NO)N(CCN=[N+]=[N-])S(=O)(=O)c1ccc(OCCF)cc1,9.0,0.0,0.0,0
HQIAPHYTAVZNQW-LELJVTLKNA-N,CHEMBL1083625,4322,A,7.37,chembl20,634107,9606,MMP13,2676,C1(S(C=2C=CC(N3CCC(CC3)C4=CC=CC=C4Cl)=CC2)(=O)=O)(C(=NO)O)CCOCC1,O=S(=O)(c1ccc(N2CCC(c3ccccc3Cl)CC2)cc1)C1(C(O)=NO)CCOCC1,7.37,,0.0,0
JXIIDVGEPSOIKK-LQFNOIFHNA-N,CHEMBL38106,4322,A,8.3,chembl20,106642,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=NC=2C1=CC=CC2C=C)C)(C=3C=CC(=CC3)OC)(=O)=O,C=Cc1cccc2c(N(C)S(=O)(=O)c3ccc(OC)cc3)c(C(O)=NO)cnc12,8.3,,0.0,0
JXAGDPXECXQWBC-HXTKINSTNA-N,CHEMBL83616,4322,A,5.8,chembl20,106478,9606,MMP13,2676,C(C(O)=O)(CC(C1=CC=C(C=C1)C2=CC=C(C=C2)Cl)=O)CSC=3C=CC=CC3,O=C(CC(CSc1ccccc1)C(=O)O)c1ccc(-c2ccc(Cl)cc2)cc1,5.8,,0.0,0
JUPHQCOZPHPYPF-HXTKINSTNA-N,CHEMBL295871,4322,A,7.44,chembl20,106476,9606,MMP13,2676,S(NC(C(O)=O)CCSCC=1C=CC=CC1)(C=2C=CC(=CC2)C=3C=CC(=CC3)Br)(=O)=O,O=C(O)C(CCSCc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,7.44,,0.0,0
JVBFGGAYMSJQBZ-GOSISDBHNA-N,CHEMBL1939845,4322,A,7.28,chembl20,799127,9606,MMP13,2676,O=S(N1CC(N(C(=O)[C@H]1C(C)C)O)=O)(C2=CC=C(C=C2)C3=CC=CC=C3)=O,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.28,,0.0,0
INSQINPAEQOIQL-PKSOQXRJNA-N,CHEMBL123627,4322,A,8.6,chembl20,458933,9606,MMP13,2676,S(N1C(CN(CC1)C(C=2OC=CC2)=O)C(O)=NO)(C3=CC=C(C=C3)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2C(O)=NO)cc1,8.6,,0.0,0
INVXSBCIDABVMG-SOJDGROTNA-N,CHEMBL418442,4322,A,7.37,chembl20,432508,9606,MMP13,2676,S(N[C@H](C(O)=O)C(C)C)(C=1C=CC(=CC1)C2=CC=C(C=C2)F)(=O)=O,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1)C(=O)O,7.37,,0.0,0
IRVGVLJCCVMVAY-LQFNOIFHNA-N,CHEMBL85026,4322,A,6.1,chembl20,458933,9606,MMP13,2676,S(NC(C(O)=O)C1CCN(CC1)C(=O)OCCOC)(C2=CC=C(C=C2)OCCCC)(=O)=O,CCCCOc1ccc(S(=O)(=O)NC(C(=O)O)C2CCN(C(=O)OCCOC)CC2)cc1,6.1,,0.0,0
IHKCSGLIRGMLDE-MPIMZMORNA-N,CHEMBL273764,4322,A,7.17,chembl20,106633,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=C(C=C1C)Br)C)(C2=CC=C(C=C2)OCCCC)(=O)=O,CCCCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(O)=NO)cc1,7.17,,0.0,0
ZTOBNNQGIRZHDO-YCQLCJMPNA-N,CHEMBL2425931,4322,A,9.0,chembl20,983461,9606,MMP13,2676,S(=O)(=O)(N([C@@H](C(=NO)O)[C@@H](C)C)CCN=N#N)C1=CC=C(C=C1)C,Cc1ccc(S(=O)(=O)N(CCN=[N+]=[N-])[C@@H](C(O)=NO)C(C)C)cc1,9.0,0.0,0.0,0
PTONAIKVYGVBIS-SOJDGROTNA-N,CHEMBL296196,4322,A,7.32,chembl20,432508,9606,MMP13,2676,S(N[C@H](C(O)=O)C(C)C)(C=1C=CC(=CC1)C2=CC=C(C=C2)Cl)(=O)=O,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,7.32,,0.0,0
PTYZKNZXNKWTEF-WCYRVFGYNA-N,CHEMBL329287,4322,A,6.7,chembl20,458933,9606,MMP13,2676,S(N(C[C@@H]([C@H](C(N1CCCCC1)=O)CC2CCCC2)C(O)=NO)CCC)(=O)(=O)C,CCCN(C[C@H](C(O)=NO)[C@@H](CC1CCCC1)C(=O)N1CCCCC1)S(C)(=O)=O,6.7,,0.0,0
PLCPLXITTDSMSK-UYBDAZJANA-N,CHEMBL44455,4322,A,6.99,chembl20,106476,9606,MMP13,2676,S(NC(C(O)=O)C(C)C)(C1=CC=C(C2=CC=C(N(=O)=O)C=C2)C=C1)(=O)=O,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,6.99,,0.0,0
PLCRCZGBQOTIFV-LQFNOIFHNA-N,44391444,4322,A,9.06048,pubchem,241033,9606,MMP13,2676,BrC1=CC=C(OC2=CC=C(OC3(CCOCC)C(=O)C(N)C(=O)NC3=O)C=C2)C=C1,CCOCCC1(Oc2ccc(Oc3ccc(Br)cc3)cc2)C(=O)NC(=O)C(N)C1=O,9.06048,,0.0,0
PTRVCICYKILIEH-AABKMVAPNA-N,CHEMBL514495,4322,N,4.96,chembl20,518658,9606,MMP13,2676,C1=CC=C2N(CCCS(O)(=O)=O)/C(=C\3/SC(N(C3=O)CC=C)=S)/SC2=C1,C=CCN1C(=O)/C(=C2/Sc3ccccc3N2CCCS(=O)(=O)O)SC1=S,4.96,,0.0,0
PMSJHLLBCDOJAE-RJKQBDLPNA-N,CHEMBL237384,4322,A,6.28,chembl20,451368,9606,MMP13,2676,C(=NO)(O)[C@H](N(CC=1C=CC=NC1)S(=O)(=O)C=2C=CC(=CC2)F)C(C)C,CC(C)[C@H](C(O)=NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(F)cc1,6.28,,0.0,0
QBWALRVIJDSECI-PDJAEHLQNA-N,CHEMBL361527,4322,A,9.27,chembl20,302900,9606,MMP13,2676,C12(C(NC(NC1=O)=O)=O)N(C(=O)CC2CC)C3=CC=C(OC4=CC=CC=C4)C=C3,CCC1CC(=O)N(c2ccc(Oc3ccccc3)cc2)C12C(=O)NC(=O)NC2=O,9.27,,0.0,0
PTRUGAYWWQMKAT-HXTKINSTNA-N,CHEMBL10646,4322,A,5.78,chembl20,106481,9606,MMP13,2676,S(NC(C(O)=O)CC#CCN1CCCC1)(C=2C=CC(=CC2)C3=CC=C(C=C3)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)NC(CC#CCN3CCCC3)C(=O)O)cc2)cc1,5.78,,0.0,0
ZHNBFYMZDUSWSL-CTMUBSINNA-N,CHEMBL473327,4322,N,4.92,chembl20,518658,9606,MMP13,2676,S1/C(/N(C=2C1=CC=CC2)CCCS(=O)(=O)O)=C/3\SC(=S)N(C3=O)CC,CCN1C(=O)/C(=C2/Sc3ccccc3N2CCCS(=O)(=O)O)SC1=S,4.92,,0.0,0
LVVFBDASYOIWFN-MPIMZMORNA-N,CHEMBL181365,4322,A,6.85,chembl20,305328,9606,MMP13,2676,S(N1C(CN(S(=O)(=O)CCC)CCC1)C(O)=NO)(C2=CC=C(C=C2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)CCC)CC2C(O)=NO)cc1,6.85,,0.0,0
QMHSEIOSCQWTPQ-LNNLXFCONA-N,CHEMBL124514,4322,A,8.35,chembl20,106473,9606,MMP13,2676,S(N1C(CN(CC1)C(N(CCCCCC)C)=O)C(O)=NO)(C2=CC=C(C=C2)Br)(=O)=O,CCCCCCN(C)C(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)C(C(O)=NO)C1,8.35,,0.0,0
QHRUJPVXLYJUEM-WCYRVFGYNA-N,CHEMBL95614,4322,A,7.0,chembl20,458933,9606,MMP13,2676,S(N(C[C@@H]([C@H](C(N1CCCCC1)=O)CC2CCCC2)C(O)=NO)C3CC3)(=O)(=O)C,CS(=O)(=O)N(C[C@H](C(O)=NO)[C@@H](CC1CCCC1)C(=O)N1CCCCC1)C1CC1,7.0,,0.0,0
QLMWSPADZOTDCU-AUINQHJMNA-N,CHEMBL145930,4322,A,8.7,chembl20,106477,9606,MMP13,2676,S(N1[C@@H](C(O)=NO)CC(C1)=NS(O)(=O)C)(C2=CC=C(C=C2)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CC(=N[SH](C)(=O)O)C[C@@H]2C(O)=NO)cc1,8.7,,0.0,0
RDLXLGNXNXMEPV-STYAVDIENA-N,44236906,4322,A,7.49485,pubchem,446889,9606,MMP13,2676,O=C(NC)[C@@H](NC(=O)C=1OC(=CC1)C=2N=CC(OCC)=CC2)C3CCCCC3,CCOc1ccc(-c2ccc(C(=O)N[C@H](C(=O)NC)C3CCCCC3)o2)nc1,7.49485,,0.0,0
QVDLODFAOYNBNI-LNNLXFCONA-N,CHEMBL325903,4322,A,8.3,chembl20,106600,9606,MMP13,2676,S(NC1(C(O)=NO)CCOCC1)(C=2C=CC(OC=3C=C4C=CC=CC4=CC3)=CC2)(=O)=O,O=S(=O)(NC1(C(O)=NO)CCOCC1)c1ccc(Oc2ccc3ccccc3c2)cc1,8.3,,0.0,0
QVNUOLHHXUUNEH-PHMBMTPDNA-N,CHEMBL44062,4322,A,8.3,chembl20,106476,9606,MMP13,2676,S(N[C@H](C(O)=O)CC(C)C)(C1=CC=C(C=C1)C2=CC=C(C=C2)Br)(=O)=O,CC(C)C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,8.3,,0.0,0
QYFKTMNLZHLRIH-QWOVJGMINA-N,CHEMBL333586,4322,A,9.15,chembl20,106473,9606,MMP13,2676,S(N1C(C(O)=NO)CN(CC1)C(=O)OCCCOCC)(C=2C=CC(=CC2)OC)(=O)=O,CCOCCCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(O)=NO)C1,9.15,,0.0,0
